breedID,speciesID,fname,breed_name
7,1,2200,Birman
2,2,2201,american bulldog
1,1,2202,Abyssinian
35,2,2203,staffordshire bull terrier
11,2,2204,chihuahua
13,2,2205,english cocker spaniel
31,2,2206,scottish terrier
31,2,2207,scottish terrier
34,1,2208,Sphynx
18,2,2209,japanese chin
7,1,2210,Birman
12,1,2211,Egyptian Mau
1,1,2212,Abyssinian
30,2,2213,samoyed
15,2,2214,german shorthaired
9,2,2215,boxer
7,1,2216,Birman
34,1,2217,Sphynx
14,2,2218,english setter
20,2,2219,leonberger
11,2,2220,chihuahua
19,2,2221,keeshond
37,2,2222,yorkshire terrier
30,2,2223,samoyed
13,2,2224,english cocker spaniel
34,1,2225,Sphynx
14,2,2226,english setter
22,2,2227,miniature pinscher
23,2,2228,newfoundland
23,2,2229,newfoundland
10,1,2230,British Shorthair
4,2,2231,basset hound
11,2,2232,chihuahua
15,2,2233,german shorthaired
23,2,2234,newfoundland
36,2,2235,wheaten terrier
3,2,2236,american pit bull terrier
11,2,2237,chihuahua
17,2,2238,havanese
5,2,2239,beagle
34,1,2240,Sphynx
27,1,2241,Ragdoll
14,2,2242,english setter
25,2,2243,pomeranian
26,2,2244,pug
22,2,2245,miniature pinscher
12,1,2246,Egyptian Mau
35,2,2247,staffordshire bull terrier
7,1,2248,Birman
17,2,2249,havanese
13,2,2250,english cocker spaniel
17,2,2251,havanese
35,2,2252,staffordshire bull terrier
10,1,2253,British Shorthair
36,2,2254,wheaten terrier
6,1,2255,Bengal
28,1,2256,Russian Blue
9,2,2257,boxer
35,2,2258,staffordshire bull terrier
12,1,2259,Egyptian Mau
31,2,2260,scottish terrier
17,2,2261,havanese
3,2,2262,american pit bull terrier
30,2,2263,samoyed
23,2,2264,newfoundland
14,2,2265,english setter
36,2,2266,wheaten terrier
26,2,2267,pug
32,2,2268,shiba inu
9,2,2269,boxer
4,2,2270,basset hound
37,2,2271,yorkshire terrier
3,2,2272,american pit bull terrier
35,2,2273,staffordshire bull terrier
24,1,2274,Persian
35,2,2275,staffordshire bull terrier
4,2,2276,basset hound
16,2,2277,great pyrenees
18,2,2278,japanese chin
30,2,2279,samoyed
28,1,2280,Russian Blue
22,2,2281,miniature pinscher
25,2,2282,pomeranian
1,1,2283,Abyssinian
10,1,2284,British Shorthair
27,1,2285,Ragdoll
27,1,2286,Ragdoll
33,1,2287,Siamese
1,1,2288,Abyssinian
5,2,2289,beagle
7,1,2290,Birman
5,2,2291,beagle
24,1,2292,Persian
32,2,2293,shiba inu
31,2,2294,scottish terrier
19,2,2295,keeshond
37,2,2296,yorkshire terrier
36,2,2297,wheaten terrier
14,2,2298,english setter
34,1,2299,Sphynx
1,1,2300,Abyssinian
34,1,2301,Sphynx
6,1,2302,Bengal
18,2,2303,japanese chin
10,1,2304,British Shorthair
10,1,2305,British Shorthair
6,1,2306,Bengal
3,2,2307,american pit bull terrier
24,1,2308,Persian
19,2,2309,keeshond
26,2,2310,pug
17,2,2311,havanese
3,2,2312,american pit bull terrier
4,2,2313,basset hound
29,2,2314,saint bernard
22,2,2315,miniature pinscher
14,2,2316,english setter
35,2,2317,staffordshire bull terrier
9,2,2318,boxer
14,2,2319,english setter
12,1,2320,Egyptian Mau
15,2,2321,german shorthaired
9,2,2322,boxer
22,2,2323,miniature pinscher
13,2,2324,english cocker spaniel
35,2,2325,staffordshire bull terrier
36,2,2326,wheaten terrier
12,1,2327,Egyptian Mau
22,2,2328,miniature pinscher
15,2,2329,german shorthaired
19,2,2330,keeshond
34,1,2331,Sphynx
7,1,2332,Birman
26,2,2333,pug
30,2,2334,samoyed
34,1,2335,Sphynx
11,2,2336,chihuahua
32,2,2337,shiba inu
24,1,2338,Persian
9,2,2339,boxer
21,1,2340,Maine Coon
23,2,2341,newfoundland
4,2,2342,basset hound
32,2,2343,shiba inu
22,2,2344,miniature pinscher
26,2,2345,pug
14,2,2346,english setter
24,1,2347,Persian
18,2,2348,japanese chin
8,1,2349,Bombay
33,1,2350,Siamese
8,1,2351,Bombay
32,2,2352,shiba inu
31,2,2353,scottish terrier
12,1,2354,Egyptian Mau
10,1,2355,British Shorthair
18,2,2356,japanese chin
6,1,2357,Bengal
32,2,2358,shiba inu
15,2,2359,german shorthaired
6,1,2360,Bengal
32,2,2361,shiba inu
21,1,2362,Maine Coon
21,1,2363,Maine Coon
16,2,2364,great pyrenees
18,2,2365,japanese chin
22,2,2366,miniature pinscher
2,2,2367,american bulldog
12,1,2368,Egyptian Mau
22,2,2369,miniature pinscher
23,2,2370,newfoundland
19,2,2371,keeshond
37,2,2372,yorkshire terrier
21,1,2373,Maine Coon
15,2,2374,german shorthaired
3,2,2375,american pit bull terrier
2,2,2376,american bulldog
17,2,2377,havanese
28,1,2378,Russian Blue
28,1,2379,Russian Blue
12,1,2380,Egyptian Mau
37,2,2381,yorkshire terrier
5,2,2382,beagle
23,2,2383,newfoundland
22,2,2384,miniature pinscher
28,1,2385,Russian Blue
18,2,2386,japanese chin
6,1,2387,Bengal
11,2,2388,chihuahua
15,2,2389,german shorthaired
15,2,2390,german shorthaired
33,1,2391,Siamese
33,1,2392,Siamese
17,2,2393,havanese
29,2,2394,saint bernard
4,2,2395,basset hound
21,1,2396,Maine Coon
34,1,2397,Sphynx
6,1,2398,Bengal
16,2,2399,great pyrenees
9,2,2400,boxer
31,2,2401,scottish terrier
21,1,2402,Maine Coon
13,2,2403,english cocker spaniel
35,2,2404,staffordshire bull terrier
23,2,2405,newfoundland
1,1,2406,Abyssinian
32,2,2407,shiba inu
21,1,2408,Maine Coon
13,2,2409,english cocker spaniel
28,1,2410,Russian Blue
30,2,2411,samoyed
35,2,2412,staffordshire bull terrier
23,2,2413,newfoundland
1,1,2414,Abyssinian
27,1,2415,Ragdoll
22,2,2416,miniature pinscher
22,2,2417,miniature pinscher
26,2,2418,pug
24,1,2419,Persian
8,1,2420,Bombay
30,2,2421,samoyed
9,2,2422,boxer
37,2,2423,yorkshire terrier
3,2,2424,american pit bull terrier
4,2,2425,basset hound
35,2,2426,staffordshire bull terrier
13,2,2427,english cocker spaniel
19,2,2428,keeshond
7,1,2429,Birman
34,1,2430,Sphynx
12,1,2431,Egyptian Mau
4,2,2432,basset hound
35,2,2433,staffordshire bull terrier
36,2,2434,wheaten terrier
5,2,2435,beagle
17,2,2436,havanese
4,2,2437,basset hound
36,2,2438,wheaten terrier
28,1,2439,Russian Blue
35,2,2440,staffordshire bull terrier
5,2,2441,beagle
28,1,2442,Russian Blue
35,2,2443,staffordshire bull terrier
17,2,2444,havanese
13,2,2445,english cocker spaniel
3,2,2446,american pit bull terrier
10,1,2447,British Shorthair
28,1,2448,Russian Blue
1,1,2449,Abyssinian
11,2,2450,chihuahua
32,2,2451,shiba inu
8,1,2452,Bombay
3,2,2453,american pit bull terrier
13,2,2454,english cocker spaniel
23,2,2455,newfoundland
5,2,2456,beagle
37,2,2457,yorkshire terrier
35,2,2458,staffordshire bull terrier
23,2,2459,newfoundland
1,1,2460,Abyssinian
34,1,2461,Sphynx
27,1,2462,Ragdoll
9,2,2463,boxer
1,1,2464,Abyssinian
17,2,2465,havanese
21,1,2466,Maine Coon
2,2,2467,american bulldog
35,2,2468,staffordshire bull terrier
12,1,2469,Egyptian Mau
17,2,2470,havanese
19,2,2471,keeshond
4,2,2472,basset hound
12,1,2473,Egyptian Mau
33,1,2474,Siamese
3,2,2475,american pit bull terrier
15,2,2476,german shorthaired
25,2,2477,pomeranian
16,2,2478,great pyrenees
25,2,2479,pomeranian
13,2,2480,english cocker spaniel
13,2,2481,english cocker spaniel
36,2,2482,wheaten terrier
6,1,2483,Bengal
22,2,2484,miniature pinscher
15,2,2485,german shorthaired
3,2,2486,american pit bull terrier
34,1,2487,Sphynx
9,2,2488,boxer
3,2,2489,american pit bull terrier
5,2,2490,beagle
13,2,2491,english cocker spaniel
28,1,2492,Russian Blue
17,2,2493,havanese
13,2,2494,english cocker spaniel
21,1,2495,Maine Coon
10,1,2496,British Shorthair
17,2,2497,havanese
29,2,2498,saint bernard
2,2,2499,american bulldog
22,2,2500,miniature pinscher
14,2,2501,english setter
17,2,2502,havanese
36,2,2503,wheaten terrier
12,1,2504,Egyptian Mau
34,1,2505,Sphynx
17,2,2506,havanese
2,2,2507,american bulldog
33,1,2508,Siamese
28,1,2509,Russian Blue
17,2,2510,havanese
28,1,2511,Russian Blue
7,1,2512,Birman
7,1,2513,Birman
1,1,2514,Abyssinian
22,2,2515,miniature pinscher
36,2,2516,wheaten terrier
16,2,2517,great pyrenees
37,2,2518,yorkshire terrier
31,2,2519,scottish terrier
8,1,2520,Bombay
24,1,2521,Persian
12,1,2522,Egyptian Mau
34,1,2523,Sphynx
10,1,2524,British Shorthair
18,2,2525,japanese chin
9,2,2526,boxer
8,1,2527,Bombay
37,2,2528,yorkshire terrier
34,1,2529,Sphynx
9,2,2530,boxer
36,2,2531,wheaten terrier
20,2,2532,leonberger
14,2,2533,english setter
37,2,2534,yorkshire terrier
23,2,2535,newfoundland
16,2,2536,great pyrenees
34,1,2537,Sphynx
1,1,2538,Abyssinian
5,2,2539,beagle
14,2,2540,english setter
29,2,2541,saint bernard
9,2,2542,boxer
21,1,2543,Maine Coon
14,2,2544,english setter
7,1,2545,Birman
8,1,2546,Bombay
34,1,2547,Sphynx
9,2,2548,boxer
27,1,2549,Ragdoll
32,2,2550,shiba inu
25,2,2551,pomeranian
36,2,2552,wheaten terrier
31,2,2553,scottish terrier
33,1,2554,Siamese
10,1,2555,British Shorthair
22,2,2556,miniature pinscher
9,2,2557,boxer
20,2,2558,leonberger
10,1,2559,British Shorthair
3,2,2560,american pit bull terrier
14,2,2561,english setter
20,2,2562,leonberger
4,2,2563,basset hound
37,2,2564,yorkshire terrier
1,1,2565,Abyssinian
6,1,2566,Bengal
23,2,2567,newfoundland
28,1,2568,Russian Blue
35,2,2569,staffordshire bull terrier
9,2,2570,boxer
18,2,2571,japanese chin
6,1,2572,Bengal
31,2,2573,scottish terrier
4,2,2574,basset hound
11,2,2575,chihuahua
30,2,2576,samoyed
33,1,2577,Siamese
37,2,2578,yorkshire terrier
32,2,2579,shiba inu
19,2,2580,keeshond
8,1,2581,Bombay
25,2,2582,pomeranian
13,2,2583,english cocker spaniel
26,2,2584,pug
2,2,2585,american bulldog
32,2,2586,shiba inu
36,2,2587,wheaten terrier
36,2,2588,wheaten terrier
6,1,2589,Bengal
15,2,2590,german shorthaired
21,1,2591,Maine Coon
24,1,2592,Persian
32,2,2593,shiba inu
23,2,2594,newfoundland
37,2,2595,yorkshire terrier
14,2,2596,english setter
26,2,2597,pug
23,2,2598,newfoundland
4,2,2599,basset hound
6,1,2600,Bengal
33,1,2601,Siamese
15,2,2602,german shorthaired
34,1,2603,Sphynx
21,1,2604,Maine Coon
6,1,2605,Bengal
30,2,2606,samoyed
23,2,2607,newfoundland
37,2,2608,yorkshire terrier
8,1,2609,Bombay
22,2,2610,miniature pinscher
18,2,2611,japanese chin
14,2,2612,english setter
2,2,2613,american bulldog
28,1,2614,Russian Blue
23,2,2615,newfoundland
15,2,2616,german shorthaired
27,1,2617,Ragdoll
34,1,2618,Sphynx
19,2,2619,keeshond
34,1,2620,Sphynx
6,1,2621,Bengal
23,2,2622,newfoundland
22,2,2623,miniature pinscher
10,1,2624,British Shorthair
19,2,2625,keeshond
37,2,2626,yorkshire terrier
29,2,2627,saint bernard
19,2,2628,keeshond
23,2,2629,newfoundland
29,2,2630,saint bernard
37,2,2631,yorkshire terrier
28,1,2632,Russian Blue
23,2,2633,newfoundland
13,2,2634,english cocker spaniel
17,2,2635,havanese
4,2,2636,basset hound
16,2,2637,great pyrenees
10,1,2638,British Shorthair
11,2,2639,chihuahua
19,2,2640,keeshond
9,2,2641,boxer
20,2,2642,leonberger
11,2,2643,chihuahua
29,2,2644,saint bernard
31,2,2645,scottish terrier
31,2,2646,scottish terrier
31,2,2647,scottish terrier
29,2,2648,saint bernard
18,2,2649,japanese chin
8,1,2650,Bombay
37,2,2651,yorkshire terrier
9,2,2652,boxer
18,2,2653,japanese chin
15,2,2654,german shorthaired
31,2,2655,scottish terrier
30,2,2656,samoyed
2,2,2657,american bulldog
5,2,2658,beagle
13,2,2659,english cocker spaniel
17,2,2660,havanese
16,2,2661,great pyrenees
22,2,2662,miniature pinscher
4,2,2663,basset hound
31,2,2664,scottish terrier
36,2,2665,wheaten terrier
14,2,2666,english setter
37,2,2667,yorkshire terrier
23,2,2668,newfoundland
7,1,2669,Birman
16,2,2670,great pyrenees
9,2,2671,boxer
11,2,2672,chihuahua
17,2,2673,havanese
22,2,2674,miniature pinscher
18,2,2675,japanese chin
37,2,2676,yorkshire terrier
6,1,2677,Bengal
6,1,2678,Bengal
13,2,2679,english cocker spaniel
4,2,2680,basset hound
31,2,2681,scottish terrier
32,2,2682,shiba inu
7,1,2683,Birman
21,1,2684,Maine Coon
27,1,2685,Ragdoll
26,2,2686,pug
20,2,2687,leonberger
33,1,2688,Siamese
9,2,2689,boxer
2,2,2690,american bulldog
11,2,2691,chihuahua
30,2,2692,samoyed
11,2,2693,chihuahua
25,2,2694,pomeranian
7,1,2695,Birman
10,1,2696,British Shorthair
36,2,2697,wheaten terrier
18,2,2698,japanese chin
36,2,2699,wheaten terrier
4,2,2700,basset hound
20,2,2701,leonberger
12,1,2702,Egyptian Mau
17,2,2703,havanese
9,2,2704,boxer
16,2,2705,great pyrenees
26,2,2706,pug
7,1,2707,Birman
11,2,2708,chihuahua
34,1,2709,Sphynx
18,2,2710,japanese chin
19,2,2711,keeshond
8,1,2712,Bombay
8,1,2713,Bombay
15,2,2714,german shorthaired
10,1,2715,British Shorthair
4,2,2716,basset hound
4,2,2717,basset hound
30,2,2718,samoyed
32,2,2719,shiba inu
10,1,2720,British Shorthair
36,2,2721,wheaten terrier
33,1,2722,Siamese
30,2,2723,samoyed
2,2,2724,american bulldog
23,2,2725,newfoundland
21,1,2726,Maine Coon
21,1,2727,Maine Coon
11,2,2728,chihuahua
15,2,2729,german shorthaired
4,2,2730,basset hound
4,2,2731,basset hound
20,2,2732,leonberger
35,2,2733,staffordshire bull terrier
33,1,2734,Siamese
28,1,2735,Russian Blue
1,1,2736,Abyssinian
7,1,2737,Birman
12,1,2738,Egyptian Mau
31,2,2739,scottish terrier
33,1,2740,Siamese
22,2,2741,miniature pinscher
19,2,2742,keeshond
29,2,2743,saint bernard
26,2,2744,pug
6,1,2745,Bengal
10,1,2746,British Shorthair
29,2,2747,saint bernard
15,2,2748,german shorthaired
25,2,2749,pomeranian
36,2,2750,wheaten terrier
12,1,2751,Egyptian Mau
22,2,2752,miniature pinscher
37,2,2753,yorkshire terrier
32,2,2754,shiba inu
17,2,2755,havanese
16,2,2756,great pyrenees
30,2,2757,samoyed
4,2,2758,basset hound
31,2,2759,scottish terrier
4,2,2760,basset hound
8,1,2761,Bombay
36,2,2762,wheaten terrier
14,2,2763,english setter
26,2,2764,pug
33,1,2765,Siamese
33,1,2766,Siamese
34,1,2767,Sphynx
7,1,2768,Birman
32,2,2769,shiba inu
25,2,2770,pomeranian
31,2,2771,scottish terrier
2,2,2772,american bulldog
6,1,2773,Bengal
25,2,2774,pomeranian
30,2,2775,samoyed
5,2,2776,beagle
21,1,2777,Maine Coon
23,2,2778,newfoundland
17,2,2779,havanese
26,2,2780,pug
12,1,2781,Egyptian Mau
5,2,2782,beagle
32,2,2783,shiba inu
32,2,2784,shiba inu
26,2,2785,pug
7,1,2786,Birman
20,2,2787,leonberger
29,2,2788,saint bernard
11,2,2789,chihuahua
31,2,2790,scottish terrier
1,1,2791,Abyssinian
17,2,2792,havanese
36,2,2793,wheaten terrier
16,2,2794,great pyrenees
30,2,2795,samoyed
10,1,2796,British Shorthair
18,2,2797,japanese chin
6,1,2798,Bengal
23,2,2799,newfoundland
20,2,2800,leonberger
16,2,2801,great pyrenees
11,2,2802,chihuahua
30,2,2803,samoyed
28,1,2804,Russian Blue
11,2,2805,chihuahua
15,2,2806,german shorthaired
4,2,2807,basset hound
14,2,2808,english setter
18,2,2809,japanese chin
23,2,2810,newfoundland
9,2,2811,boxer
25,2,2812,pomeranian
10,1,2813,British Shorthair
9,2,2814,boxer
24,1,2815,Persian
10,1,2816,British Shorthair
28,1,2817,Russian Blue
35,2,2818,staffordshire bull terrier
11,2,2819,chihuahua
7,1,2820,Birman
8,1,2821,Bombay
27,1,2822,Ragdoll
8,1,2823,Bombay
13,2,2824,english cocker spaniel
11,2,2825,chihuahua
28,1,2826,Russian Blue
3,2,2827,american pit bull terrier
25,2,2828,pomeranian
3,2,2829,american pit bull terrier
12,1,2830,Egyptian Mau
5,2,2831,beagle
15,2,2832,german shorthaired
29,2,2833,saint bernard
8,1,2834,Bombay
3,2,2835,american pit bull terrier
24,1,2836,Persian
28,1,2837,Russian Blue
15,2,2838,german shorthaired
34,1,2839,Sphynx
31,2,2840,scottish terrier
19,2,2841,keeshond
19,2,2842,keeshond
37,2,2843,yorkshire terrier
1,1,2844,Abyssinian
22,2,2845,miniature pinscher
9,2,2846,boxer
24,1,2847,Persian
13,2,2848,english cocker spaniel
3,2,2849,american pit bull terrier
18,2,2850,japanese chin
29,2,2851,saint bernard
37,2,2852,yorkshire terrier
17,2,2853,havanese
31,2,2854,scottish terrier
30,2,2855,samoyed
21,1,2856,Maine Coon
5,2,2857,beagle
34,1,2858,Sphynx
31,2,2859,scottish terrier
11,2,2860,chihuahua
17,2,2861,havanese
10,1,2862,British Shorthair
16,2,2863,great pyrenees
3,2,2864,american pit bull terrier
30,2,2865,samoyed
19,2,2866,keeshond
3,2,2867,american pit bull terrier
20,2,2868,leonberger
35,2,2869,staffordshire bull terrier
29,2,2870,saint bernard
18,2,2871,japanese chin
26,2,2872,pug
37,2,2873,yorkshire terrier
10,1,2874,British Shorthair
5,2,2875,beagle
13,2,2876,english cocker spaniel
9,2,2877,boxer
20,2,2878,leonberger
2,2,2879,american bulldog
1,1,2880,Abyssinian
20,2,2881,leonberger
3,2,2882,american pit bull terrier
31,2,2883,scottish terrier
35,2,2884,staffordshire bull terrier
7,1,2885,Birman
1,1,2886,Abyssinian
4,2,2887,basset hound
24,1,2888,Persian
16,2,2889,great pyrenees
4,2,2890,basset hound
9,2,2891,boxer
14,2,2892,english setter
32,2,2893,shiba inu
19,2,2894,keeshond
1,1,2895,Abyssinian
16,2,2896,great pyrenees
31,2,2897,scottish terrier
3,2,2898,american pit bull terrier
15,2,2899,german shorthaired
6,1,2900,Bengal
24,1,2901,Persian
21,1,2902,Maine Coon
16,2,2903,great pyrenees
8,1,2904,Bombay
2,2,2905,american bulldog
11,2,2906,chihuahua
13,2,2907,english cocker spaniel
20,2,2908,leonberger
25,2,2909,pomeranian
7,1,2910,Birman
2,2,2911,american bulldog
20,2,2912,leonberger
20,2,2913,leonberger
28,1,2914,Russian Blue
8,1,2915,Bombay
23,2,2916,newfoundland
37,2,2917,yorkshire terrier
16,2,2918,great pyrenees
7,1,2919,Birman
16,2,2920,great pyrenees
1,1,2921,Abyssinian
1,1,2922,Abyssinian
14,2,2923,english setter
19,2,2924,keeshond
23,2,2925,newfoundland
26,2,2926,pug
34,1,2927,Sphynx
27,1,2928,Ragdoll
26,2,2929,pug
11,2,2930,chihuahua
29,2,2931,saint bernard
4,2,2932,basset hound
24,1,2933,Persian
10,1,2934,British Shorthair
3,2,2935,american pit bull terrier
1,1,2936,Abyssinian
17,2,2937,havanese
10,1,2938,British Shorthair
24,1,2939,Persian
26,2,2940,pug
35,2,2941,staffordshire bull terrier
32,2,2942,shiba inu
36,2,2943,wheaten terrier
4,2,2944,basset hound
16,2,2945,great pyrenees
8,1,2946,Bombay
35,2,2947,staffordshire bull terrier
26,2,2948,pug
34,1,2949,Sphynx
27,1,2950,Ragdoll
30,2,2951,samoyed
18,2,2952,japanese chin
1,1,2953,Abyssinian
34,1,2954,Sphynx
4,2,2955,basset hound
28,1,2956,Russian Blue
4,2,2957,basset hound
23,2,2958,newfoundland
33,1,2959,Siamese
22,2,2960,miniature pinscher
19,2,2961,keeshond
16,2,2962,great pyrenees
14,2,2963,english setter
1,1,2964,Abyssinian
2,2,2965,american bulldog
27,1,2966,Ragdoll
36,2,2967,wheaten terrier
27,1,2968,Ragdoll
15,2,2969,german shorthaired
34,1,2970,Sphynx
25,2,2971,pomeranian
2,2,2972,american bulldog
32,2,2973,shiba inu
20,2,2974,leonberger
21,1,2975,Maine Coon
4,2,2976,basset hound
34,1,2977,Sphynx
29,2,2978,saint bernard
19,2,2979,keeshond
26,2,2980,pug
3,2,2981,american pit bull terrier
8,1,2982,Bombay
11,2,2983,chihuahua
15,2,2984,german shorthaired
15,2,2985,german shorthaired
24,1,2986,Persian
3,2,2987,american pit bull terrier
3,2,2988,american pit bull terrier
18,2,2989,japanese chin
7,1,2990,Birman
14,2,2991,english setter
1,1,2992,Abyssinian
16,2,2993,great pyrenees
14,2,2994,english setter
22,2,2995,miniature pinscher
15,2,2996,german shorthaired
33,1,2997,Siamese
8,1,2998,Bombay
26,2,2999,pug
15,2,3000,german shorthaired
1,1,3001,Abyssinian
21,1,3002,Maine Coon
19,2,3003,keeshond
9,2,3004,boxer
32,2,3005,shiba inu
37,2,3006,yorkshire terrier
20,2,3007,leonberger
13,2,3008,english cocker spaniel
37,2,3009,yorkshire terrier
30,2,3010,samoyed
7,1,3011,Birman
33,1,3012,Siamese
12,1,3013,Egyptian Mau
12,1,3014,Egyptian Mau
6,1,3015,Bengal
30,2,3016,samoyed
3,2,3017,american pit bull terrier
6,1,3018,Bengal
4,2,3019,basset hound
27,1,3020,Ragdoll
20,2,3021,leonberger
10,1,3022,British Shorthair
30,2,3023,samoyed
8,1,3024,Bombay
7,1,3025,Birman
5,2,3026,beagle
10,1,3027,British Shorthair
25,2,3028,pomeranian
16,2,3029,great pyrenees
28,1,3030,Russian Blue
28,1,3031,Russian Blue
37,2,3032,yorkshire terrier
29,2,3033,saint bernard
27,1,3034,Ragdoll
3,2,3035,american pit bull terrier
3,2,3036,american pit bull terrier
6,1,3037,Bengal
34,1,3038,Sphynx
37,2,3039,yorkshire terrier
4,2,3040,basset hound
10,1,3041,British Shorthair
14,2,3042,english setter
9,2,3043,boxer
22,2,3044,miniature pinscher
29,2,3045,saint bernard
33,1,3046,Siamese
37,2,3047,yorkshire terrier
34,1,3048,Sphynx
28,1,3049,Russian Blue
14,2,3050,english setter
16,2,3051,great pyrenees
17,2,3052,havanese
25,2,3053,pomeranian
32,2,3054,shiba inu
29,2,3055,saint bernard
16,2,3056,great pyrenees
4,2,3057,basset hound
20,2,3058,leonberger
34,1,3059,Sphynx
23,2,3060,newfoundland
36,2,3061,wheaten terrier
12,1,3062,Egyptian Mau
35,2,3063,staffordshire bull terrier
10,1,3064,British Shorthair
15,2,3065,german shorthaired
31,2,3066,scottish terrier
5,2,3067,beagle
14,2,3068,english setter
24,1,3069,Persian
22,2,3070,miniature pinscher
27,1,3071,Ragdoll
21,1,3072,Maine Coon
29,2,3073,saint bernard
29,2,3074,saint bernard
4,2,3075,basset hound
32,2,3076,shiba inu
27,1,3077,Ragdoll
31,2,3078,scottish terrier
11,2,3079,chihuahua
2,2,3080,american bulldog
35,2,3081,staffordshire bull terrier
5,2,3082,beagle
31,2,3083,scottish terrier
19,2,3084,keeshond
11,2,3085,chihuahua
9,2,3086,boxer
8,1,3087,Bombay
5,2,3088,beagle
22,2,3089,miniature pinscher
37,2,3090,yorkshire terrier
17,2,3091,havanese
13,2,3092,english cocker spaniel
24,1,3093,Persian
32,2,3094,shiba inu
31,2,3095,scottish terrier
6,1,3096,Bengal
10,1,3097,British Shorthair
4,2,3098,basset hound
17,2,3099,havanese
20,2,3100,leonberger
27,1,3101,Ragdoll
29,2,3102,saint bernard
4,2,3103,basset hound
18,2,3104,japanese chin
11,2,3105,chihuahua
17,2,3106,havanese
7,1,3107,Birman
7,1,3108,Birman
2,2,3109,american bulldog
16,2,3110,great pyrenees
21,1,3111,Maine Coon
1,1,3112,Abyssinian
21,1,3113,Maine Coon
11,2,3114,chihuahua
32,2,3115,shiba inu
26,2,3116,pug
37,2,3117,yorkshire terrier
4,2,3118,basset hound
12,1,3119,Egyptian Mau
13,2,3120,english cocker spaniel
21,1,3121,Maine Coon
32,2,3122,shiba inu
29,2,3123,saint bernard
21,1,3124,Maine Coon
29,2,3125,saint bernard
36,2,3126,wheaten terrier
14,2,3127,english setter
8,1,3128,Bombay
33,1,3129,Siamese
18,2,3130,japanese chin
5,2,3131,beagle
30,2,3132,samoyed
24,1,3133,Persian
21,1,3134,Maine Coon
32,2,3135,shiba inu
6,1,3136,Bengal
35,2,3137,staffordshire bull terrier
8,1,3138,Bombay
6,1,3139,Bengal
6,1,3140,Bengal
21,1,3141,Maine Coon
1,1,3142,Abyssinian
18,2,3143,japanese chin
25,2,3144,pomeranian
21,1,3145,Maine Coon
3,2,3146,american pit bull terrier
1,1,3147,Abyssinian
11,2,3148,chihuahua
6,1,3149,Bengal
20,2,3150,leonberger
33,1,3151,Siamese
36,2,3152,wheaten terrier
12,1,3153,Egyptian Mau
26,2,3154,pug
31,2,3155,scottish terrier
8,1,3156,Bombay
28,1,3157,Russian Blue
30,2,3158,samoyed
12,1,3159,Egyptian Mau
20,2,3160,leonberger
8,1,3161,Bombay
6,1,3162,Bengal
32,2,3163,shiba inu
37,2,3164,yorkshire terrier
30,2,3165,samoyed
20,2,3166,leonberger
3,2,3167,american pit bull terrier
31,2,3168,scottish terrier
5,2,3169,beagle
15,2,3170,german shorthaired
27,1,3171,Ragdoll
32,2,3172,shiba inu
32,2,3173,shiba inu
27,1,3174,Ragdoll
25,2,3175,pomeranian
6,1,3176,Bengal
31,2,3177,scottish terrier
13,2,3178,english cocker spaniel
17,2,3179,havanese
2,2,3180,american bulldog
18,2,3181,japanese chin
25,2,3182,pomeranian
11,2,3183,chihuahua
33,1,3184,Siamese
14,2,3185,english setter
14,2,3186,english setter
10,1,3187,British Shorthair
29,2,3188,saint bernard
12,1,3189,Egyptian Mau
1,1,3190,Abyssinian
1,1,3191,Abyssinian
2,2,3192,american bulldog
32,2,3193,shiba inu
27,1,3194,Ragdoll
17,2,3195,havanese
16,2,3196,great pyrenees
16,2,3197,great pyrenees
14,2,3198,english setter
29,2,3199,saint bernard
33,1,3200,Siamese
19,2,3201,keeshond
13,2,3202,english cocker spaniel
17,2,3203,havanese
37,2,3204,yorkshire terrier
8,1,3205,Bombay
15,2,3206,german shorthaired
32,2,3207,shiba inu
31,2,3208,scottish terrier
33,1,3209,Siamese
8,1,3210,Bombay
22,2,3211,miniature pinscher
31,2,3212,scottish terrier
10,1,3213,British Shorthair
24,1,3214,Persian
18,2,3215,japanese chin
14,2,3216,english setter
20,2,3217,leonberger
25,2,3218,pomeranian
2,2,3219,american bulldog
32,2,3220,shiba inu
34,1,3221,Sphynx
15,2,3222,german shorthaired
34,1,3223,Sphynx
16,2,3224,great pyrenees
19,2,3225,keeshond
35,2,3226,staffordshire bull terrier
12,1,3227,Egyptian Mau
23,2,3228,newfoundland
16,2,3229,great pyrenees
28,1,3230,Russian Blue
16,2,3231,great pyrenees
8,1,3232,Bombay
22,2,3233,miniature pinscher
19,2,3234,keeshond
37,2,3235,yorkshire terrier
5,2,3236,beagle
35,2,3237,staffordshire bull terrier
28,1,3238,Russian Blue
29,2,3239,saint bernard
26,2,3240,pug
36,2,3241,wheaten terrier
35,2,3242,staffordshire bull terrier
32,2,3243,shiba inu
11,2,3244,chihuahua
31,2,3245,scottish terrier
25,2,3246,pomeranian
13,2,3247,english cocker spaniel
17,2,3248,havanese
30,2,3249,samoyed
18,2,3250,japanese chin
15,2,3251,german shorthaired
27,1,3252,Ragdoll
36,2,3253,wheaten terrier
26,2,3254,pug
28,1,3255,Russian Blue
